date,logging,oil_gas_extraction,mining_ex_oil_gas,support_mining,utilities,construction,wood_products,nonmetallic_minerals,primary_metals,fabricated_metals,machinery,computer_electronic,electrical_equipment,motor_vehicles,furniture,misc_durable_mfg,food_misc_nondurable,textiles,apparel,paper_products,printing,petroleum_coal,chemicals,plastics_rubber,wholesale_trade,auto_dealers,food_bev_stores,general_merch,other_retail,air_transport,rail_transport,water_transport,truck_transport,transit_ground,pipeline_transport,other_transport_support,warehousing,publishing,motion_picture,broadcasting_telecom,data_processing,credit_intermediation,securities,insurance,funds_trusts,housing,other_real_estate,rental_leasing,legal_services,computer_systems_design,misc_professional,management_companies,admin_support,waste_management,education,ambulatory_health,hospitals,nursing_care,social_assistance,arts_sports,amusements,accommodation,food_services,other_services
2019-03-01,48.7,143.3,193.5,356.8,550.6,7425,406.4,418.7,389.7,1492.1,1134.1,1034.1,404.3,1736.6,389.2,615.3,1943.4,223.5,111.9,365.5,426.7,115.2,847.9,733.2,5882.3,2028.6,3133.3,3094.9,7317.300000000001,500,180.6,65.7,1531,499.4,50.5,1580.3000000000002,1177.2,809.5,442.4,1098.4,498.69999999999993,18,897.9000000000001,2779,61.8,1702.2,1702.2,581.2,1141.7,2150,17713.3,2509.6,8840.6,448.1,3724.6,7634.2,5169.7,3371.9,4087.4,693.8,1736.7,2073.2,12000.4,5875
2019-04-01,48,144.2,192.1,354.8,548,7468,408.3,420,389,1492,1129.7,1034.2,404.1,1733.7,388.7,616,1946,224.4,111.3,365.4,425.5,115.1,848.9,732.1,5889.2,2035.2,3132.9,3088.3,7315.2,500.6,179.6,65.9,1532.4,502.6,51,1587.4,1197.7,814.3,436.8,1093.5,501.39999999999986,18,899.9,2786.6,62.2,1707.1,1707.1,581.8,1140.9,2177.3,17937.8,2511.8,8878,449.5,3733.4,7651.9,5175.4,3373.4,4119.5,692.7,1736.1,2072.2,12026.1,5891
2019-05-01,48.3,144.7,191.6,353.4,549.1,7478,407.4,418,388.9,1488.1,1127.8,1032.9,402.8,1736.5,386.8,616.6,1947.8000000000002,223.7,111.7,366,425.5,115.6,850,732,5889.6,2034,3129,3088.4,7302.800000000001,502.1,177.9,66.4,1532.8,501.5,51.7,1595.8,1210.9,819.5,437.6,1096.9,504.0000000000001,18.1,899.9,2793,62.2,1711.4,1711.4,581.5,1144.3,2187.2,17984.5,2513.2,8891.4,447.1,3737.5,7668.9,5179.1,3374.7,4129.8,694.7,1740.2,2068.7,12003.3,5886
2019-06-01,48.3,145,191.2,349.9,550.9,7502,408.3,417.5,388.9,1487.3,1127.5,1037.1,401.5,1735.3,386.7,617.1,1955.1,222.60000000000002,111.5,365.7,426,115.4,850.5,733.5,5885.8,2030.8,3129.4,3082.7,7290.300000000002,505.2,176.1,66.2,1534.7,503.9,51.9,1612.3,1224.9,823.6,449.8,1094.9,506.6999999999998,17.8,902.3000000000001,2796.2,62.3,1714.6,1714.6,583,1159.9,2193,18142.1,2516.7,8898.9,449.3,3742.1,7689.3,5189.7,3374,4139.7,698.0999999999999,1742.7,2071.7,11999,5894
2019-07-01,48.1,144,189.7,346.2,550.2,7526,409.4,418.5,388.5,1487.9,1126.3,1039,403.6,1733.8,386.5,617.4,1957.5,222.10000000000002,110.8,366.2,425.5,114.3,851.2,731.1,5889.5,2031.4,3133.2,3087,7281.700000000001,507.1,175.1,66.5,1534.5,484.1,52,1627.9,1240.6,825.3,440.8,1087.8,512.1,17.8,902.8000000000001,2811.5,63.4,1720,1720,580.4,1160.1,2221.7,18130.2,2518,8892.8,450.5,3752.5,7712.2,5185.2,3379.4,4151.3,692.2,1747,2076.5,12006,5899
2019-08-01,48.8,144.4,188,337.6,549.6,7530,409.6,418.1,388.4,1484.3,1125.6,1040.7,402.8,1727.7,387.1,618.9,1965.5,221,110.8,365.4,425.3,113.3,851.4,732.8,5889.7,2036.5,3127.4,3073.9,7278.9000000000015,506.1,172.7,66.5,1529.4,482.8,51.8,1636.5,1250,825.9,433.1,1089.7,516.3,17.9,901.3000000000001,2819.2,62.4,1727.4,1727.4,580.5,1154.1,2225,18188.9,2521.6,8902.4,453,3755.8,7736,5197.7,3378.2,4178,693,1752.8,2081.1,12074.7,5901
2019-09-01,48.5,144,188.4,335.9,548.3,7547,411.3,417,388.4,1480.1,1122.8,1042.3,400.9,1729.2,386.5,619.9,1971.7,219.4,109.4,364.3,424.8,113.3,854.2,731.6,5890.8,2039.4,3136.7,3085.1,7265.300000000001,506.4,169.9,66.7,1524.6,488.7,51.8,1643.5,1258.6,831.2,433.6,1087.4,518.8000000000001,17.9,901.7,2823,61.8,1724.8,1724.8,579.5,1148.2,2198.9,18169.899999999998,2523.3,8899.3,454.1,3755.3,7760.7,5204.6,3378.9,4188.2,697,1755.3,2082.2,12138.9,5903
2019-10-01,51,143.4,187.7,335.1,546.9,7553,411.3,419.4,382.7,1479,1121.4,1041.4,401,1684.4,385.6,616.9,1976.8,219.9,108.5,365.2,423,112.1,854.8,729.8,5896,2038.4,3142.2,3079.4,7267.200000000003,509.5,167.1,67.4,1523.7,489.3,51.7,1646.1999999999998,1262.6,835.9,426.1,1091.2,520.8,17.9,903.2,2826.8,61.9,1730.8,1730.8,580.6,1158.8,2225.2,18319,2527.1,8891.6,455.9,3749.4,7775.1,5208.8,3381.5,4212.9,685.4000000000001,1761.8,2092.8,12182.1,5898
2019-11-01,50.1,141.8,188.7,324.5,548.1,7541,411.1,418,382.6,1477.1,1119.1,1042.7,400.2,1726.6,386.2,619,1982.9,219.60000000000002,106.5,364.1,422.3,113.2,856,729.6,5893,2044.6,3141.8,3083.6,7239.6,511.2,165.3,67.7,1520.9,491.7,51.9,1654.7,1272.5,836.7,433.6,1090.3,524.4000000000001,17.9,899.6,2832.7,62.6,1734.3,1734.3,581.8,1161.1,2234.9,18348,2529.1,8872.1,457.7,3751.6,7806.6,5217.3,3380.6,4235.1,691.4000000000001,1767.2,2095.1,12206.8,5911
2019-12-01,48.3,141.9,187,315.8,548.8,7527,410.3,415,380.8,1470.5,1117.9,1043.2,400,1729.1,385.1,621.2,1980.5,218.10000000000002,105.9,363.8,420.5,113.1,856.4,728.9,5898.4,2044.9,3138.1,3080.7,7286.4000000000005,513.1,163.6,67.3,1516.9,492.6,52,1671,1283.8,836.6,437.3,1089.1,527.9999999999998,17.5,900.5,2832.8,63.5,1738.5,1738.5,581.6,1164.2,2215.5,18228.3,2530.5,8840.8,458.3,3752.4,7826.6,5220.4,3374.6,4253.9,692.1999999999999,1776.4,2118.2,12217.9,5917
2020-01-01,47.8,137.4,186.9,306.9,547,7575,409.9,417.1,379.8,1464.4,1117.4,1042.6,399.5,1725,384.6,622.3,1977.5,218.8,105.2,363,420.4,113.2,852.1,731.8,5896.2,2051.3,3129.1,3073.9,7258.200000000001,514,160.8,67.9,1515.8,494.9,52.1,1708.1,1305.9,840,435.9,1088,537.0999999999999,18,897.2,2842.6,63,1745,1745,578,1154.4,2223.1,17758.5,2526.6,8825.8,456.6,3785,7845.3,5226.6,3380,4272.8,689.2,1803.5,2111.3,12218.5,5933
2020-02-01,47.7,136.5,186.2,313.4,547.4,7610,409.1,419.4,379.9,1464.7,1113.3,1041.9,397.8,1728.8,383.7,624.5,1981,217.4,104.6,363,419.3,112.9,852.6,729,5893.4,2049.2,3123.3,3066.7,7280.000000000001,516.4,159.1,67.5,1516.8,491.4,51.7,1650.8,1323.8,847.5,439.1,1085.9,537.5000000000001,17.7,901.8,2855.9,63.1,1755.7,1755.7,585.7,1158.3,2228.3,17847.4,2522.1,8798.2,457.4,3801.8,7863.9,5233.5,3377.6,4296,697.3,1798.6,2107.8,12285,5934
2020-03-01,47.4,134.4,185.6,310.3,547.4,7541,407.1,415.7,379.4,1454.8,1107.8,1041.8,395.4,1724.6,383.7,619.7,1967.8000000000002,213.4,103.5,362.2,414.7,112.6,852.6,727.1,5876.1,2031.7,3116,3071.5,7213.699999999999,517.2,158.4,66.8,1516.2,485.3,52,1662.1,1344.6,850.6,432.2,1080.4,538.8000000000003,18.1,905.7,2852.4,63.3,1742.1,1742.1,578.6,1157.3,2200.9,17791.8,2518.3,8729.5,455.2,3700.3,7787.4,5239.5,3368.8,4260,674,1743.2,2046.1,11695,5847
2020-04-01,46,132.3,172.6,267.7,542.6,6522,375,371.7,349.4,1343.2,1020.5,1025.5,379,1331.6,309.3,524.6,1818.5,170.89999999999998,71.1,353.3,341,105,832.3,660,5485.6,1667.6,3082.5,2912.1,5584.699999999999,441.3,154.1,61.5,1431.6,305.8,51.6,1579.3000000000002,1263.5,824.4,223.6,1061.3,533.6999999999999,18.2,901,2848.4,62.7,1637.6,1637.6,462.3,1087.7,2166.3,15918,2424.7,7200,436.4,3257.4,6527.7,5109.5,3242.4,3605.4,394.1,808,1199.1,6317.3,4511
2020-05-01,46,129.6,173.5,245.5,542.1,7004,384.1,386,340.3,1366.8,1035.3,1018.2,373,1380,333.9,543.9,1849.7,186.7,80.3,352.5,360.6,104.5,834.9,678.4,5500.2,1750,3149,2999.3,5733.0999999999995,394.2,148,59.2,1433.5,302.5,51.4,1614.4,1298.2,819.1,213.3,1047.6,528.9999999999999,18.3,899.6,2838.7,62.9,1652.2,1652.2,460.9,1097.9,2163.9,16114.199999999999,2418.2,7342,440.9,3285.8,6935.1,5071.8,3199,3658.4,375.1,813.6,1056.6,7701.7,4740
2020-06-01,45.6,127.8,172.4,233.2,539.9,7159,389.2,394.7,345.3,1371.3,1039.2,1023.4,379.1,1564.3,349.6,570.7,1879.1999999999998,196.39999999999998,86.5,352.3,363.7,104.6,836.1,704.1,5541.2,1848.3,3187.8,3144.1,6272.1,391,145.1,57.7,1439.1,304.6,51.1,1663.6,1377.8,819.9,223.7,1041.9,536.5000000000001,18.4,899.3,2834.4,63.2,1667.5,1667.5,463.6,1119.2,2159.5,16561.3,2423.5,7626,439.9,3382.6,7313,5083.7,3181.1,3766.7,387,1032.5,1240,9117.9,5092
2020-07-01,45.8,127.3,172.8,223,539.1,7196,389.4,398.5,343.5,1353.9,1031.2,1017.7,377.6,1604.5,349.7,582.4,1888.6999999999998,191.5,84.7,353.2,364.4,104.9,839.2,698.8,5522.2,1873,3170,3129,6503.799999999999,412.7,146,56.5,1444,321.5,51.1,1675,1386.6,815.1,225.7,1042,539.2000000000002,18.5,898.3,2829.5,63.1,1671.2,1671.2,462.9,1122.5,2184.2,16724.3,2417.8,7793.2,440.5,3397.6,7445.5,5095.9,3161.9,3822.1,387.9,1139.4,1250.8,9636.6,5236
2020-08-01,45.2,126.4,172.9,216.5,541,7226,391.2,392.9,343.6,1360.3,1029.6,1014.6,377.9,1592.3,355.8,582.1,1909.5,194,87.8,352.1,361.1,105.2,845.8,703.7,5539.3,1895.5,3183,3253.5,6610.700000000001,425.9,147,56.6,1453.3,327.8,50.7,1686.1,1442.8,820.1,251.5,1040.1,528.3000000000002,18.5,900.3,2828.4,63.5,1682.4,1682.4,467.5,1120.5,2192.1,16940.4,2416.8,7935.8,442.6,3470.4,7539.8,5102.2,3143.8,3867.4,394.5,1156.4,1264.5,9757.2,5289
2020-09-01,46,126.8,174.2,213.5,542.7,7253,394.4,398.7,342.5,1361.3,1038.8,1013.8,380.7,1604.5,360.5,587,1917.1999999999998,197.39999999999998,89.3,352,363.1,105.3,845.6,705.4,5565.6,1908.5,3191.1,3146,6735.5,426.7,147.2,57.1,1461.5,333.1,50.5,1706.7,1473.6,824.7,296.1,1041.5,532.7,18.6,901.9,2829.7,64.7,1692.1,1692.1,471.5,1116.8,2175.7,17036.5,2435.8,7982.2,445.7,3422.7,7610.2,5095.9,3143.2,3917,400.5,1306.1,1350.5,10007.8,5334
2020-10-01,46.3,127,171.5,211.2,541.6,7301,398.1,398.8,344.4,1363.3,1041.3,1013.2,380.3,1599,363.7,589.6,1927.2,197.2,90.4,350.7,364,105.8,848.7,710.4,5577.2,1919.6,3199.7,3165.7,6805.3,409.8,146.1,57,1471.8,362.5,50.4,1736.2,1504,828.3,277.8,1038.3,539.5999999999999,18.6,901.2,2827.9,65,1697.4,1697.4,473.6,1131,2217.6,17387.4,2435.5,8125.5,448.1,3424.6,7661.3,5110.6,3137.6,3943.8,420.6,1327.4,1358.5,10196.1,5354
2020-11-01,46.5,126.5,171.3,209.5,541.6,7321,400.6,400.2,346,1362.4,1041.2,1011.3,382,1616,366.1,591.2,1932.9,197.7,87.4,350.8,364.3,105.8,849.5,712.6,5590.3,1925.6,3203.2,3198.3,6799.7,418,144.8,57.1,1481,362.7,50.6,1776.9,1562,830.7,287.1,1037.2,541,18.6,900.5,2824.5,65,1703,1703,472.5,1136.3,2221.7,17472,2437,8240.2,450.3,3427.9,7699.9,5115.2,3126.5,3967.6,433.09999999999997,1353.6,1364.2,10108.6,5344
2020-12-01,47.4,126.6,174.7,208,541.5,7357,404.3,400.7,345,1365.8,1041.8,1010.1,384.8,1618.1,367.9,594.3,1932.5,198.2,91.9,350.7,366.8,110.1,853.4,716.5,5599.1,1934.6,3206.3,3132.6,6870.699999999999,424.7,148.6,56.9,1487.7,351.9,49.9,1779.9,1573.3,835.2,296.3,1037.3,543.1999999999998,18.8,902.4,2821.9,66,1709.7,1709.7,475.7,1140.4,2225.2,17541.399999999998,2450.1,8333.4,451.2,3367.5,7726.4,5156.4,3113.7,3970.3,440.4,1297.7,1318.5,9741.3,5313
2021-01-01,47.8,113.7,174.5,213.3,542.5,7362,404.9,395.9,344.8,1357.2,1039.3,1008.7,382.9,1626.3,368.9,595.1,1935.6,197.8,90.2,350.7,365,105.8,858.2,714.6,5607.3,1933.7,3207.8,3167.6,6856.7999999999975,441.8,146.2,56.1,1489,345.9,48.4,1772.7000000000003,1585.2,843.6,313.9,1046.2,543.3000000000001,18.8,909.4,2812.7,67.4,1709.1,1709.1,477.4,1129.3,2232.5,17216.2,2438.2,8429.2,451,3458.7,7721,5120.8,3089.4,3972.4,456.4,1282.6,1307.1,9755,5314
2021-02-01,47.6,112.5,173.6,204.8,542.1,7278,404.3,393.6,343.8,1360.7,1041.3,1011.3,385.4,1639.9,369,596,1937.2,198.2,91.2,349.9,362.9,106.5,862.3,718.7,5618.8,1938.2,3212.8,3157.1,6880.7999999999975,439.9,146.1,56.6,1492.4,354.5,48.8,1788.1,1600.4,847.6,318.6,1047.2,550.6000000000001,18.9,907.8,2808.8,67.2,1708.1,1708.1,474.5,1137.7,2248.1,17368.2,2439.6,8451.3,451,3470.2,7749.7,5121.5,3077.9,3993.7,454.9,1317.2,1321.2,10048.5,5324
2021-03-01,47,113.2,174.8,218.4,543.3,7399,406.6,401.2,346.2,1372.6,1043.4,1013,388.4,1648.3,368.3,597,1948.6,199.5,90.8,350.8,364.9,106,864.8,718.8,5633.7,1941.8,3218.5,3146.9,6925.6,446.8,146.3,57.9,1502.6,367.6,49.4,1830.6,1612.4,853,330.5,1032.6,553.8999999999999,18.8,910,2812.6,66.7,1716.6,1716.6,477.2,1139.8,2239.8,17493.4,2442.3,8503.6,452.5,3512.7,7794.7,5137.2,3071.3,4020.3,464.3,1347.6,1353.6,10132.4,5335
2021-04-01,47.6,113.3,174.2,219.5,544.6,7400,406.3,405,348,1372.7,1046.6,1013.8,390.1,1598,368.6,604.2,1946.7,199.9,91.3,346.6,364.8,104.7,869.7,716.4,5651.4,1951.3,3164.4,3137.6,6936.1,450,146.3,57.7,1504.9,370.5,49.7,1793.1,1629.1,856,344,1029.1,566.9000000000001,18.9,913.8,2807.3,68.1,1727.6,1727.6,480.4,1140,2272.6,17642.4,2444.2,8444.2,452.3,3517.6,7823,5129.7,3057.1,4056.2,465.09999999999997,1420.7,1394.3,10288.2,5358
2021-05-01,45.5,112.7,174.3,224,544.5,7391,401.4,400,348.7,1374.8,1051.5,1015.2,392.4,1613.6,367.1,606.7,1948.8000000000002,200.2,91.3,345.3,367.1,104.5,867.5,719.8,5672,1953.4,3164.7,3088,6985.4000000000015,453.4,146.7,57,1501,376.1,49.9,1797.1,1641.5,867.2,351.9,1026.8,570.0999999999999,18.8,919.8,2806.9,69.1,1738.9,1738.9,482.3,1143.7,2276.4,17717.899999999998,2446.5,8465.3,452,3540.6,7849.4,5126.1,3042.3,4057.8,482.4,1442.6,1423.4,10453.1,5370
2021-06-01,46.7,111.9,174.4,225.9,544.6,7393,405.7,403.2,350.8,1378.8,1053.3,1013.6,394.4,1619.3,374.5,606.7,1950.6,200.3,91.3,347.7,366.2,104,869.8,717.4,5699.9,1960.3,3165.8,3092.8,7025.9000000000005,456.8,147.5,56.8,1508.8,378.8,49.9,1808.6999999999998,1674.2,867.3,357.6,1019.4000000000001,579.7,18.9,921,2811.2,69.9,1750.3,1750.3,481.5,1157.9,2287,17876.1,2445.2,8520.8,452.9,3572,7853,5119.5,3030.7,4066.6,500.70000000000005,1448.4,1472.2,10663.5,5438
2021-07-01,46.5,111.3,175.5,227.8,545.4,7425,409.7,406.5,353,1382.1,1055.1,1016.2,395.5,1639.8,373.9,608.1,1961.2,200.3,91.4,347.8,367.1,104.1,871.3,721.8,5723.3,1963,3167.8,3082.6,7024.800000000001,460.3,147.1,57.3,1515.6,392.8,50.4,1819.8000000000002,1701.9,875.4,396.4,1022.9000000000001,586.2999999999998,18.9,926.6999999999999,2819.1,70.7,1761.1,1761.1,488.3,1158.8,2334.2,18006,2454.6,8584.3,454.5,3606.1,7876.1,5112.7,3019.1,4069.9,524.7,1484.9,1527.9,10957.4,5494
2021-08-01,46.6,111.5,177.3,229.4,544.9,7432,411.9,407.1,352.3,1385.8,1063,1017.1,394.4,1656.9,373.7,608.6,1963.9,201.8,91.1,349,367.9,104.5,872.1,731.2,5744,1964.2,3155.2,3070.1,7026.499999999998,464.2,146.4,57.2,1521.2,386.5,50.6,1841.4,1730.4,879.7,404.1,1024.3,594.9000000000002,19,928.9,2824.2,70.7,1769.2,1769.2,491.5,1154.7,2343.3,18135,2462.4,8636.2,456.4,3631,7875.1,5112.5,3010.3,4078.6,550.3,1507.1,1566.2,10997.5,5532
2021-09-01,45.2,111.4,177.5,231.4,545.8,7484,414.3,407.9,352.4,1391.6,1069.8,1023,393.9,1656.3,378.9,609.9,1971.6,201.7,91.7,349.4,374.1,105.3,872.6,728.2,5758.5,1969.2,3137,3109.4,7064.5,470.4,146.3,57.3,1527.3,379.2,50.9,1855.5,1760.8,874.4,423.3,1018.1999999999999,601.0999999999997,19,930.2,2832,72.5,1774.4,1774.4,495.7,1153.9,2335.4,18195.699999999997,2469.7,8662.9,458.6,3620.8,7901.8,5100.9,2973.2,4107.9,568.4,1529.3,1592.2,11056,5539
2021-10-01,44.6,111.3,178.1,234.9,546.3,7518,416.2,406,353,1395.9,1072,1025.3,394.5,1683.5,379.1,611.8,1980.1,203.6,91.5,350.1,374,105.4,877.1,733.7,5773.9,1971.9,3152.4,3138,7085.800000000001,475.2,145.9,57.2,1533.9,390.6,51.2,1865.1,1800.1,884.6,433.2,1016.5,603.7000000000004,19,938.1,2843.4,73.5,1780.9,1780.9,502.1,1170.2,2372.1,18575.7,2478.5,8818.6,466.9,3680.5,7928.9,5099.2,2971.2,4119.8,587.3,1548.2,1612.1,11200.9,5578
2021-11-01,45.1,110.9,178.5,237,547.3,7562,418.7,410.3,355.5,1406.4,1063.9,1023.4,396.2,1679.7,380.4,621.4,1989.6,204.2,91.7,354.3,376.3,105.3,880,740.1,5800.1,1974,3164.7,3167.5,7100.799999999999,477.5,145.5,58.9,1541.6,392.8,51.1,1894.9,1833.9,895,435.8,1016.1,610.0999999999998,19,946.9,2853,75.6,1787.3,1787.3,509,1173.7,2392.1,18679.2,2489.2,8885.6,467.2,3695.4,7949.6,5099.5,2969.4,4131,605.4000000000001,1561.6,1631.8,11272.1,5598
2021-12-01,44.9,111.3,179.3,241.4,547.6,7595,419.2,410.7,356.8,1405.4,1075.3,1026.2,397.3,1682.1,382.1,621.6,1997.3,205.9,91.4,354.5,377,105.2,885.2,743.9,5828.1,1975.8,3160.5,3190.5,7094.9000000000015,479.7,145.5,60,1546.5,394,51.4,1932.6,1855.3,901.9,442.2,1011.8,611.1000000000001,19,950.5999999999999,2866.4,75.5,1793.6,1793.6,510.5,1178.8,2389.9,18677.3,2492.3,8940.8,470.2,3702.6,7961.4,5098.7,2972.7,4150.6,623.4,1576.9,1666.5,11379.1,5617
2022-01-01,44.7,110.9,179.8,242.9,550.4,7595,423.1,413,358.7,1407.1,1080.4,1028.6,396,1690,381.2,622.2,2003.1000000000001,204.4,91.4,356,376.3,102.8,889,741,5851.6,1981.5,3153.1,3176.9,7117.1,481.4,143.1,60.3,1557.5,394.7,50.8,1926,1873.5,914.3,440.5,1010.8000000000001,618.3999999999999,19,942.7,2874.1,76.4,1780,1780,515.3,1164.2,2400.9,18264.899999999998,2504.4,8952,462.5,3708.7,7973.4,5100,2959.2,4127.6,616.6,1585.1,1682.6,11445.1,5603
2022-02-01,44.6,111.6,179.6,244.9,551,7651,425.8,414.8,361.2,1413.8,1089.5,1030.9,398.5,1667.1,383.5,623.2,2015.6,204.5,93.7,361.1,376.5,103.9,890.8,746.4,5876.5,1995.9,3163.1,3229.6,7148.799999999999,482.8,145.8,61.8,1564.7,401.3,50.7,1932.5,1923.1,917.1,442,1009.2,621.7,19,950,2887.1,76.3,1792.4,1792.4,520.1,1163.6,2411.5,18555.9,2520.6,9067.9,467,3727.6,8015.7,5105.5,2968.1,4167,628.7,1600.5,1705.2,11527.2,5648
2022-03-01,46.2,112.3,180.4,250.1,551.7,7692,428.3,415.1,360.3,1422.5,1096.1,1031.7,401.9,1698.5,383.6,625,2024.6000000000001,204.5,93.8,361,376.1,105,894.8,750.9,5913.7,2003.3,3180.4,3210.6,7142.800000000001,488.1,145.6,62.5,1561.3,402,50.3,1941.6,1939.3,929.9,447.6,1013.6,626.9000000000001,19.1,955.4000000000001,2892.4,77.3,1803,1803,526.3,1164.6,2413.8,18673.600000000002,2525.9,9105.8,472.7,3740.4,8040,5113.4,2967.2,4195.9,639.6,1608.5,1732.2,11543.1,5651
2022-04-01,44.5,118.7,180.2,252.9,553.9,7698,431.2,415.3,361,1423.5,1102.3,1035.8,404.1,1712.8,382,626.2,2034.1,205,92.7,362.4,381.1,106.3,895.8,754.7,5945.3,2008,3172,3222.9,7085.1,492.6,145.7,62.5,1567,404.4,50.9,1946,1938.8,937.2,441.9,1019.8,635.0999999999998,19.1,961.5,2915.4,78.8,1808.4,1808.4,530.8,1167.3,2442.6,18819.100000000002,2518.3,9066.3,471.9,3736.4,8063.8,5125.2,2978.8,4213,656,1630.4,1758.2,11580.9,5657
2022-05-01,43.2,119.8,182.4,254.7,555.7,7738,429.3,417,361.9,1430,1101.2,1041.4,405.6,1699.6,381.6,626.7,2040.9,203.8,93.1,364.5,380.5,106.6,898.1,753.6,5970.7,2006.7,3171.3,3134.8,7105.9000000000005,498.3,146.6,63.1,1577.2,407.8,51.2,1947.1,1935.9,943.6,449.8,1020.5,643.1,19.1,964.4999999999999,2910,78.6,1816.2,1816.2,539.3,1173.7,2450.7,18857.6,2530.7,9049.4,472.3,3741.8,8079.8,5137.7,2989.2,4227.8,671.5,1625.5,1785.5,11621.5,5665
2022-06-01,44.9,121.3,183.1,258.8,557.1,7761,428.5,416.7,362.1,1430.2,1106.5,1042.5,407.2,1704,379.2,628.6,2054.2,203,93.4,365.1,381,106.9,900.8,756.8,5987.6,2011.5,3178.8,3123.1,7151.199999999999,504.8,147.2,64.3,1582.7,408.6,51.3,1944.4,1933.1,951.6,452.1,1022.4,649.9000000000001,19.2,971.1000000000001,2919.7,78.8,1820.8,1820.8,540.7,1194.6,2452.4,18990,2543.2,9053.2,477,3753.8,8105.4,5153.1,2999.5,4255.3,675.8,1620.8,1791.8,11705.5,5674
2022-07-01,44.5,122.6,183.7,263.4,560.4,7792,428.8,417.3,363.6,1435.8,1111.8,1045.7,407.6,1711.6,378.9,630,2060.7,201.5,93.3,363.9,380.9,107.6,903.5,757.4,6002.2,2013.4,3193.8,3129.9,7153.500000000002,512.6,147.5,67.9,1587.4,422,51.8,1939.3999999999999,1920.2,955,455.7,1026.8,656.5000000000002,19.6,982.1999999999999,2923,79.6,1818.6,1818.6,545,1198.2,2469.5,19075.3,2552.7,9081.2,480.3,3777.9,8148.1,5166.3,3012.7,4289.6,685.2,1642.4,1793.1,11810.5,5707
2022-08-01,44.9,115.2,184,267.5,562.8,7801,427.4,420.3,365.2,1438.6,1111.2,1052.9,409.2,1733.1,376.3,631.8,2061.2,199.7,92.3,364.1,380.1,105.5,905.3,757.4,6025.3,2015.6,3215.4,3137.6,7153.199999999999,514.9,148.3,65.8,1588.3,418.2,50.4,1946.9,1905.6,957.2,449.8,1027.1,662.8999999999997,19.6,983.9999999999999,2930.7,80.1,1824.7,1824.7,552.4,1178,2473.9,19142.1,2558.2,9085.6,483.3,3783.5,8168,5181.3,3026.2,4309.3,679.7,1656.9,1793,11860.1,5719
2022-09-01,44.5,115.3,184.3,270.1,564.2,7832,428.1,418.3,368.4,1440.8,1112.3,1053.3,411.5,1735.3,377,631.4,2068.4,199.39999999999998,91.4,364.5,379.1,106.5,905.9,757.9,6031,2013.9,3208.8,3139.1,7136.4,517.7,149.1,66.4,1582.2,415.7,50.3,1950.3000000000002,1894.6,958.1,445.2,1022.9,668.8000000000002,19.6,987.6999999999999,2923.8,80.4,1837.2,1837.2,550.5,1170,2454.8,19172.2,2565,9100,485.6,3785.3,8187,5209.1,3039.6,4330.6,687.9,1670.9,1797.1,11895.7,5730
2022-10-01,43.6,115.9,185.6,272.6,566.6,7847,426.2,419.9,369.9,1447.2,1115.7,1056.4,410.6,1747.5,376.4,631.9,2072.6,197.2,92,364.8,378.1,107,907.5,762.1,6043.4,2015.1,3208.3,3135.4,7153.199999999999,522.4,149.5,66.2,1588.6,416.2,50.8,1954.3000000000002,1890.8,957.3,448.3,1020.5,673.8999999999997,19.9,991.4,2940.1,81.4,1840.3,1840.3,547.1,1186,2489.9,19348.1,2572.8,9088.3,488.6,3787.3,8226.8,5218.8,3053.1,4356.3,680.0999999999999,1699.1,1812.4,11950.3,5748
2022-11-01,44.4,116.2,187.4,275.8,567.2,7863,425.9,420.3,370.4,1447.9,1121.1,1058.6,410.8,1751.2,373.2,633,2073.9,196.5,91.4,364.5,377.8,107.9,915.2,756.4,6049.4,2025.1,3216.6,3133.1,7155.4,527.6,149.9,66,1585.4,418,51,1937.3,1880.8,965.9,456.1,1019.5,673.4999999999999,20,996.0999999999999,2945.6,82,1844.3,1844.3,557.3,1188,2497.1,19313.9,2581,9061.8,490.2,3798.2,8257.3,5229.5,3060.2,4384.1,675.2,1702.3,1826.2,11979.1,5762
2022-12-01,44.4,116,186.4,280.2,568.3,7885,426.3,423.5,371.7,1448.6,1127.1,1060.2,412.1,1760.8,369.8,631,2077.3,195.7,88.5,363.9,377,105.6,904.6,751,6059.8,2024.5,3227.5,3131.3,7150.5999999999995,530.7,150.3,67,1587.5,421.8,51.1,1930.3,1867.8,962,435.8,1017.1999999999999,676.9999999999998,20.1,999.0999999999999,2947.8,82.2,1846.6,1846.6,565.3,1191.3,2484.3,19193.4,2589.8,9017.8,489.4,3755.5,8287.6,5246.2,3069.9,4414,681,1740.5,1836.7,11986.6,5771
2023-01-01,44.9,116.1,186.5,286.3,567.9,7932,425.3,424.5,371.3,1449.1,1128.6,1060.7,414.4,1760.9,368.8,632.5,2083.1,197.1,90.7,362.4,375.8,106.3,901.4,749.7,6073.4,2024.5,3240.4,3147.9,7138.5,534.3,150.4,67.3,1587.8,429.2,51.2,1937,1857.1,958.5,415.9,1011.5,675.0999999999999,20.2,1002.6000000000001,2952,82.8,1845.3,1845.3,560.4,1176.8,2472.7,18771.5,2595,9016.1,486.4,3778.9,8316,5257.4,3084.4,4445.8,692,1730.8,1866.4,12062.6,5785
